date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
2021-01-01,2680034.0,19358.0,64777.0,133.0,2609.0,24263.0,1173.0,7344.0,33219.0,35927542.0,0.051,19.6,3284.0,3284.0,0.0,1015.0
2021-01-02,2683500.0,3466.0,64933.0,156.0,2632.0,24458.0,1173.0,7477.0,229971.0,36157513.0,0.053,18.9,3662.0,3662.0,0.0,378.0
2021-01-03,2695989.0,12489.0,65049.0,116.0,2665.0,24780.0,1167.0,7545.0,47173.0,36204686.0,0.053,18.9,4141.0,4141.0,0.0,479.0
2021-01-04,2700011.0,4022.0,65427.0,378.0,2657.0,24962.0,1184.0,7590.0,427645.0,36632331.0,0.056,17.9,6251.0,6251.0,0.0,2110.0
2021-01-05,2720744.0,20733.0,66295.0,868.0,2616.0,24871.0,1178.0,7710.0,344235.0,36976566.0,0.058,17.2,12407.0,12407.0,0.0,6156.0
2021-01-06,2745887.0,25143.0,66577.0,282.0,2607.0,24708.0,1203.0,7744.0,312996.0,37289562.0,0.061,16.4,24381.0,24381.0,0.0,11974.0
2021-01-07,2767590.0,21703.0,66853.0,276.0,2573.0,24488.0,1207.0,7868.0,326630.0,37616192.0,0.063,15.9,53754.0,53754.0,0.0,29373.0
2021-01-08,2787404.0,19814.0,67443.0,590.0,2606.0,24377.0,1353.0,8636.0,350028.0,37966220.0,0.063,15.9,90857.0,90857.0,0.0,37103.0
2021-01-09,2807581.0,20177.0,67611.0,168.0,2600.0,24240.0,1395.0,8934.0,188814.0,38155034.0,0.063,15.9,102062.0,102062.0,0.0,11205.0
2021-01-10,2823525.0,15944.0,67762.0,151.0,2620.0,24526.0,1412.0,9006.0,42285.0,38197319.0,0.063,15.9,108062.0,108062.0,0.0,6000.0
2021-01-11,2827242.0,3717.0,68072.0,310.0,2666.0,24812.0,1374.0,9033.0,396962.0,38594281.0,0.063,15.9,147958.0,147958.0,0.0,39896.0
2021-01-12,2846936.0,19694.0,68814.0,742.0,2678.0,24703.0,1387.0,8946.0,337656.0,38931937.0,0.063,15.9,210016.0,210016.0,0.0,62058.0
2021-01-13,2870788.0,23852.0,69043.0,229.0,2701.0,24735.0,1361.0,9096.0,312625.0,39244562.0,0.063,15.9,275030.0,275030.0,0.0,65014.0
2021-01-14,2892016.0,21228.0,69325.0,282.0,2716.0,24983.0,1386.0,9346.0,322335.0,39566897.0,0.063,15.9,358099.0,358099.0,0.0,83069.0
2021-01-15,2913287.0,21271.0,69961.0,636.0,2730.0,25009.0,1390.0,9535.0,350021.0,39916918.0,0.064,15.6,427035.0,427035.0,0.0,68936.0
2021-01-16,2934693.0,21406.0,70154.0,193.0,2731.0,24985.0,1435.0,9790.0,198230.0,40115148.0,0.064,15.6,447303.0,447220.0,83.0,20268.0
2021-01-17,2951335.0,16642.0,70295.0,141.0,2766.0,25235.0,1453.0,9759.0,44619.0,40159767.0,0.064,15.6,458335.0,458211.0,124.0,11032.0
2021-01-18,2955071.0,3736.0,70698.0,403.0,2803.0,25584.0,1499.0,10136.0,397123.0,40556890.0,0.066,15.2,544270.0,543988.0,282.0,85935.0
2021-01-19,2979094.0,24023.0,71354.0,656.0,2829.0,25532.0,1556.0,10471.0,336768.0,40893658.0,0.068,14.7,674937.0,674532.0,405.0,130667.0
2021-01-20,3005852.0,26758.0,71664.0,310.0,2842.0,25650.0,1640.0,10794.0,320195.0,41213853.0,0.068,14.7,812598.0,812039.0,559.0,137661.0
2021-01-21,3028439.0,22587.0,72010.0,346.0,2866.0,25699.0,1687.0,10862.0,339876.0,41553729.0,0.069,14.5,971030.0,970342.0,688.0,158432.0
2021-01-22,3051731.0,23292.0,72659.0,649.0,2902.0,25872.0,1708.0,11089.0,382297.0,41936026.0,0.068,14.7,1092151.0,1091303.0,848.0,121121.0
2021-01-23,3075824.0,24093.0,72889.0,230.0,2886.0,25864.0,1692.0,11064.0,201342.0,42137368.0,0.069,14.5,1130634.0,1129736.0,898.0,38483.0
2021-01-24,3094260.0,18436.0,73061.0,172.0,2955.0,26357.0,1731.0,11284.0,42546.0,42179914.0,0.069,14.5,1140405.0,1139480.0,925.0,9771.0
2021-01-25,3098500.0,4240.0,73506.0,445.0,3031.0,26888.0,1776.0,11391.0,431063.0,42610977.0,0.068,14.7,1219813.0,1217680.0,2133.0,79408.0
2021-01-26,3120586.0,22086.0,74118.0,612.0,3071.0,27005.0,1804.0,11402.0,359201.0,42970178.0,0.068,14.7,1323228.0,1317995.0,5233.0,103415.0
2021-01-27,3147502.0,26916.0,74468.0,350.0,3097.0,27131.0,1830.0,11424.0,339921.0,43310099.0,0.067,14.9,1435983.0,1425172.0,10811.0,112755.0
2021-01-28,3171272.0,23770.0,74812.0,344.0,3101.0,27128.0,1849.0,11391.0,384735.0,43694834.0,0.065,15.4,1574593.0,1549460.0,25133.0,138610.0
2021-01-29,3194477.0,23205.0,75633.0,821.0,3120.0,27270.0,1850.0,11353.0,414021.0,44108855.0,0.064,15.6,1683961.0,1641580.0,42381.0,109368.0
2021-01-30,3218522.0,24045.0,75874.0,241.0,3103.0,27242.0,1870.0,11355.0,216809.0,44325664.0,0.064,15.6,1717248.0,1670659.0,46589.0,33287.0
2021-01-31,3237858.0,19336.0,76069.0,195.0,3148.0,27573.0,1843.0,11253.0,44476.0,44370140.0,0.064,15.6,1724122.0,1675858.0,48264.0,6874.0
2021-02-01,3242205.0,4347.0,76524.0,455.0,3218.0,27874.0,1862.0,11230.0,441380.0,44811520.0,0.064,15.6,1798568.0,1729227.0,69341.0,74446.0
2021-02-02,3265542.0,23337.0,77250.0,726.0,3270.0,28029.0,1888.0,11413.0,384641.0,45196161.0,0.064,15.6,1905320.0,1801490.0,103830.0,106752.0
2021-02-03,3291904.0,26362.0,77607.0,357.0,3267.0,27953.0,1845.0,11362.0,350023.0,45546184.0,0.063,15.9,2014441.0,1873719.0,140722.0,109121.0
2021-02-04,3291904.0,0.0,77607.0,0.0,3240.0,27766.0,1848.0,11388.0,378658.0,45924842.0,0.063,15.9,2146310.0,1955649.0,190661.0,131869.0
2021-02-05,3337491.0,45587.0,78615.0,1008.0,3235.0,27572.0,1832.0,11284.0,422266.0,46347108.0,0.061,16.4,2259727.0,2023838.0,235889.0,113417.0
2021-02-06,3358077.0,20586.0,78806.0,191.0,3215.0,27327.0,1808.0,11234.0,222052.0,46569160.0,0.061,16.4,2293225.0,2046973.0,246252.0,33498.0
2021-02-07,3377792.0,19715.0,78977.0,171.0,3262.0,27652.0,1820.0,11208.0,43371.0,46612531.0,0.06,16.7,2303399.0,2052116.0,251283.0,10174.0
2021-02-08,3382109.0,4317.0,79435.0,458.0,3353.0,27995.0,1858.0,11351.0,427443.0,47039974.0,0.059,16.9,2395984.0,2098810.0,297174.0,92585.0
2021-02-09,3401113.0,19004.0,80159.0,724.0,3332.0,27634.0,1823.0,11093.0,379381.0,47419355.0,0.058,17.2,2534187.0,2164737.0,369450.0,138203.0
2021-02-10,3426500.0,25387.0,80455.0,296.0,3309.0,27417.0,1830.0,10736.0,345271.0,47764626.0,0.057,17.5,2681492.0,2235519.0,445973.0,147305.0
2021-02-11,3447563.0,21063.0,80815.0,360.0,3327.0,26963.0,1824.0,10602.0,363138.0,48127764.0,0.056,17.9,2867560.0,2322645.0,544915.0,186068.0
2021-02-12,3468264.0,20701.0,81460.0,645.0,3298.0,26424.0,1833.0,10288.0,402956.0,48530720.0,0.055,18.2,3020829.0,2401809.0,619020.0,153269.0
2021-02-13,3489495.0,21231.0,81659.0,199.0,3294.0,26196.0,1856.0,10247.0,216134.0,48746854.0,0.054,18.5,3062588.0,2424109.0,638479.0,41759.0
2021-02-14,3506170.0,16675.0,81826.0,167.0,3299.0,26401.0,1809.0,10108.0,42733.0,48789587.0,0.054,18.5,3074795.0,2429137.0,645658.0,12207.0
2021-02-15,3510546.0,4376.0,82238.0,412.0,3371.0,26478.0,1759.0,9646.0,420200.0,49209787.0,0.054,18.5,3189122.0,2467110.0,722012.0,114327.0
2021-02-16,3530136.0,19590.0,82824.0,586.0,3338.0,26195.0,1748.0,9572.0,360977.0,49570764.0,0.055,18.2,3339882.0,2517372.0,822510.0,150760.0
2021-02-17,3555154.0,25018.0,83134.0,310.0,3340.0,25929.0,1777.0,9606.0,338255.0,49909019.0,0.055,18.2,3493059.0,2567770.0,925288.0,153177.0
2021-02-18,3577655.0,22501.0,83405.0,271.0,3384.0,25717.0,1770.0,9478.0,362499.0,50271518.0,0.057,17.5,3680961.0,2637359.0,1043601.0,187902.0
2021-02-19,3601771.0,24116.0,83976.0,571.0,3380.0,25506.0,1815.0,9616.0,404684.0,50676202.0,0.058,17.2,3836495.0,2702336.0,1134157.0,155534.0
2021-02-20,3624142.0,22371.0,84133.0,157.0,3369.0,25269.0,1819.0,9560.0,215407.0,50891609.0,0.059,16.9,3883410.0,2720887.0,1162521.0,46915.0
2021-02-21,3646188.0,22046.0,84292.0,159.0,3392.0,25464.0,1847.0,9502.0,43505.0,50935114.0,0.059,16.9,3893035.0,2724150.0,1168883.0,9625.0
2021-02-22,3650834.0,4646.0,84625.0,333.0,3407.0,25831.0,1815.0,9600.0,407028.0,51342142.0,0.062,16.1,4003450.0,2761568.0,1241879.0,110415.0
2021-02-23,3671019.0,20185.0,85056.0,431.0,3435.0,25660.0,1837.0,9523.0,344211.0,51686353.0,0.064,15.6,4141056.0,2815270.0,1325782.0,137606.0
2021-02-24,3702538.0,31519.0,85333.0,277.0,3436.0,25614.0,1845.0,9600.0,328880.0,52015233.0,0.065,15.4,4281915.0,2875159.0,1406751.0,140859.0
2021-02-25,3727941.0,25403.0,85594.0,261.0,3430.0,25317.0,1884.0,9564.0,344404.0,52359637.0,0.066,15.2,4473638.0,2975635.0,1497997.0,191723.0
2021-02-26,3753148.0,25207.0,86133.0,539.0,3445.0,25130.0,1878.0,9655.0,389895.0,52749532.0,0.066,15.2,4657870.0,3088988.0,1568876.0,184232.0
2021-02-27,3777258.0,24110.0,86318.0,185.0,3453.0,24989.0,1891.0,9633.0,206530.0,52956062.0,0.066,15.2,4731861.0,3141040.0,1590815.0,73991.0
2021-02-28,3797210.0,19952.0,86440.0,122.0,3492.0,25280.0,1914.0,9768.0,44423.0,53000485.0,0.066,15.2,4742424.0,3147195.0,1595222.0,10563.0
2021-03-01,3801913.0,4703.0,86815.0,375.0,3544.0,25430.0,1987.0,9632.0,404245.0,53404730.0,0.066,15.2,4860865.0,3212946.0,1647910.0,118441.0
2021-03-02,3824770.0,22857.0,87232.0,417.0,3586.0,25263.0,2008.0,9557.0,337545.0,53742275.0,0.065,15.4,5028262.0,3314221.0,1714030.0,167397.0
2021-03-03,3851558.0,26788.0,87554.0,322.0,3637.0,25111.0,2011.0,9543.0,320358.0,54062633.0,0.065,15.4,5210000.0,3430539.0,1779450.0,181738.0
2021-03-04,3876837.0,25279.0,87847.0,293.0,3633.0,24891.0,2003.0,9627.0,345076.0,54407709.0,0.065,15.4,5442162.0,3593949.0,1848199.0,232162.0
2021-03-05,3900344.0,23507.0,88286.0,439.0,3680.0,24765.0,2024.0,9390.0,395865.0,54803574.0,0.065,15.4,5706180.0,3794714.0,1911449.0,264018.0
2021-03-06,3923736.0,23392.0,88456.0,170.0,3689.0,24625.0,2049.0,9480.0,213949.0,55017523.0,0.065,15.4,5931874.0,4002620.0,1929234.0,225694.0
2021-03-07,3945561.0,21825.0,88586.0,130.0,3743.0,24818.0,2072.0,9472.0,46181.0,55063704.0,0.065,15.4,6058590.0,4123874.0,1934696.0,126716.0
2021-03-08,3951063.0,5502.0,88945.0,359.0,3849.0,25195.0,2106.0,9663.0,427662.0,55491366.0,0.066,15.2,6216331.0,4230896.0,1985413.0,157741.0
2021-03-09,3974190.0,23127.0,89313.0,368.0,3918.0,25201.0,2161.0,9768.0,370517.0,55861883.0,0.066,15.2,6445287.0,4403184.0,2042079.0,228956.0
2021-03-10,4003817.0,29627.0,89644.0,331.0,3918.0,24969.0,2182.0,9720.0,346112.0,56207995.0,0.067,14.9,6681156.0,4581973.0,2099155.0,235869.0
2021-03-11,4031850.0,28033.0,89909.0,265.0,3992.0,24858.0,2274.0,9791.0,410370.0,56618365.0,0.067,14.9,6986831.0,4824685.0,2162117.0,305675.0
2021-03-12,4056888.0,25038.0,90132.0,223.0,4033.0,24749.0,2256.0,9842.0,464619.0,57082984.0,0.067,14.9,7334953.0,5119405.0,2215519.0,348122.0
2021-03-13,4086647.0,29759.0,90301.0,169.0,4070.0,24671.0,2286.0,9832.0,245043.0,57328027.0,0.067,14.9,7581500.0,5350707.0,2230763.0,246547.0
2021-03-14,4113075.0,26428.0,90442.0,141.0,4127.0,24989.0,2287.0,9933.0,54509.0,57382536.0,0.068,14.7,7648212.0,5414000.0,2234181.0,66712.0
2021-03-15,4119519.0,6444.0,90775.0,333.0,4219.0,25469.0,2307.0,10025.0,495130.0,57877666.0,0.07,14.3,7839196.0,5572408.0,2266754.0,190984.0
2021-03-16,4149521.0,30002.0,91183.0,408.0,4239.0,25492.0,2321.0,10220.0,448929.0,58326595.0,0.071,14.1,8020171.0,5713925.0,2306208.0,180975.0
2021-03-17,4187989.0,38468.0,91424.0,241.0,4219.0,25314.0,2335.0,10391.0,404630.0,58731225.0,0.072,13.9,8209268.0,5864296.0,2344929.0,189097.0
2021-03-18,4223020.0,35031.0,91692.0,268.0,4246.0,25389.0,2332.0,10443.0,483342.0,59214567.0,0.073,13.7,8421548.0,6032026.0,2389475.0,212280.0
2021-03-19,4258108.0,35088.0,91977.0,285.0,4287.0,25339.0,2409.0,10694.0,545137.0,59759704.0,0.073,13.7,8688886.0,6261979.0,2426858.0,267338.0
2021-03-20,4293435.0,35327.0,92153.0,176.0,4353.0,25537.0,2463.0,10955.0,282851.0,60042555.0,0.073,13.7,8867241.0,6428583.0,2438609.0,178355.0
2021-03-21,4324088.0,30653.0,92291.0,138.0,4406.0,25926.0,2471.0,11060.0,59732.0,60102287.0,0.074,13.5,8919721.0,6478441.0,2441230.0,52480.0
2021-03-22,4339880.0,15792.0,92634.0,343.0,4548.0,26488.0,2541.0,11286.0,581562.0,60683849.0,0.075,13.3,9123823.0,6648317.0,2475455.0,204102.0
2021-03-23,4354558.0,14678.0,92921.0,287.0,4634.0,26756.0,2594.0,11567.0,535627.0,61219476.0,0.075,13.3,9416356.0,6898537.0,2517767.0,292533.0
2021-03-24,4419931.0,65373.0,93166.0,245.0,4651.0,26876.0,2621.0,11952.0,483128.0,61702604.0,0.075,13.3,9716882.0,7155309.0,2561521.0,300526.0
2021-03-25,4465572.0,45641.0,93391.0,225.0,4709.0,27036.0,2647.0,12151.0,570672.0,62273276.0,0.075,13.3,10103287.0,7497060.0,2606170.0,386405.0
2021-03-26,4507441.0,41869.0,94288.0,897.0,4766.0,27242.0,2740.0,12500.0,635140.0,62908416.0,0.075,13.3,10503716.0,7855701.0,2647954.0,400429.0
2021-03-27,4550060.0,42619.0,94478.0,190.0,4791.0,27259.0,2755.0,12719.0,347455.0,63255871.0,0.075,13.3,10715514.0,8050882.0,2664570.0,211798.0
2021-03-28,4587179.0,37119.0,94609.0,131.0,4872.0,27712.0,2797.0,12810.0,63358.0,63319229.0,0.075,13.3,10778531.0,8110171.0,2668295.0,63017.0
2021-03-29,4596273.0,9094.0,94969.0,360.0,4974.0,28322.0,2810.0,13007.0,687426.0,64006655.0,0.075,13.3,11035599.0,8313038.0,2722492.0,257068.0
2021-03-30,4626975.0,30702.0,95350.0,381.0,5072.0,28510.0,2891.0,13300.0,656016.0,64662671.0,0.074,13.5,11390397.0,8598317.0,2792007.0,354798.0
2021-03-31,4686013.0,59038.0,95653.0,303.0,5053.0,28463.0,2979.0,13379.0,570396.0,65233067.0,0.073,13.7,11726048.0,8861176.0,2864796.0,335651.0
2021-04-01,4736672.0,50659.0,95961.0,308.0,5109.0,28581.0,3051.0,13554.0,660087.0,65893154.0,0.072,13.9,12129087.0,9176554.0,2952445.0,403039.0
2021-04-02,4783349.0,46677.0,96293.0,332.0,5254.0,28729.0,3080.0,13598.0,670440.0,66563594.0,0.07,14.3,12502376.0,9457902.0,3044379.0,373289.0
2021-04-03,4783514.0,165.0,96479.0,186.0,5273.0,28886.0,3147.0,13761.0,406226.0,66969820.0,0.069,14.5,12704977.0,9598765.0,3106112.0,202601.0
2021-04-04,4864143.0,80629.0,96664.0,185.0,5341.0,29356.0,3179.0,13968.0,66133.0,67035953.0,0.069,14.5,12769869.0,9645022.0,3124745.0,64892.0
2021-04-05,4874936.0,10793.0,96861.0,197.0,5433.0,29907.0,2979.0,13088.0,102929.0,67138882.0,0.066,15.2,12844945.0,9709109.0,3135723.0,75076.0
2021-04-06,4882981.0,8045.0,97287.0,426.0,5626.0,30639.0,3042.0,12968.0,630442.0,67769324.0,0.071,14.1,13169692.0,9926182.0,3243380.0,324747.0
2021-04-07,4883903.0,922.0,97708.0,421.0,5729.0,30904.0,3243.0,13890.0,478017.0,68247341.0,0.073,13.7,13545137.0,10186337.0,3358654.0,375445.0
2021-04-08,4980931.0,97028.0,98051.0,343.0,5705.0,30555.0,3261.0,14011.0,469491.0,68716832.0,0.077,13.0,14004071.0,10524043.0,3479868.0,458934.0
2021-04-09,4981084.0,153.0,98381.0,330.0,5757.0,30326.0,3254.0,14039.0,509716.0,69226548.0,0.081,12.3,14530387.0,10934027.0,3596153.0,526316.0
2021-04-10,4982487.0,1403.0,98588.0,207.0,5769.0,30238.0,3243.0,13958.0,296143.0,69522691.0,0.084,11.9,14825569.0,11146561.0,3678787.0,295182.0
2021-04-11,5100387.0,117900.0,98764.0,176.0,5838.0,30671.0,3259.0,14039.0,59391.0,69582082.0,0.084,11.9,14916130.0,11202580.0,3713322.0,90561.0
2021-04-12,5108923.0,8536.0,99149.0,385.0,5916.0,31262.0,3467.0,14992.0,479982.0,70062064.0,0.089,11.2,15268124.0,11439508.0,3828344.0,351994.0
2021-04-13,5148036.0,39113.0,99494.0,345.0,5952.0,31226.0,3390.0,15034.0,391481.0,70453545.0,0.089,11.2,15722243.0,11748823.0,3973051.0,454119.0
2021-04-14,5191541.0,43505.0,99791.0,297.0,5902.0,30868.0,3158.0,13975.0,370342.0,70823887.0,0.089,11.2,16156001.0,12043210.0,4112212.0,433758.0
2021-04-15,5229586.0,38045.0,100087.0,296.0,5924.0,30668.0,3161.0,13881.0,375978.0,71199865.0,0.09,11.1,16641412.0,12380676.0,4259828.0,485411.0
2021-04-16,5266028.0,36442.0,100418.0,331.0,5914.0,30472.0,3126.0,13805.0,417543.0,71617408.0,0.091,11.0,17126483.0,12719889.0,4405337.0,485071.0
2021-04-17,5301889.0,35861.0,100607.0,189.0,5877.0,30329.0,3097.0,13627.0,248259.0,71865667.0,0.091,11.0,17405246.0,12908444.0,4495439.0,278763.0
2021-04-18,5331266.0,29377.0,100747.0,140.0,5893.0,30789.0,3044.0,13433.0,52311.0,71917978.0,0.091,11.0,17492211.0,12959975.0,4530829.0,86965.0
2021-04-19,5337962.0,6696.0,101194.0,447.0,5970.0,31214.0,3054.0,13327.0,418542.0,72336520.0,0.092,10.9,17836293.0,13165465.0,4668969.0,344082.0
2021-04-20,5382025.0,44063.0,101582.0,388.0,5984.0,31086.0,3100.0,13230.0,343724.0,72680244.0,0.092,10.9,18261551.0,13419734.0,4839399.0,425258.0
2021-04-21,5416946.0,34921.0,101895.0,313.0,5959.0,30954.0,3135.0,13253.0,326481.0,73006725.0,0.092,10.9,18684010.0,13672799.0,5007966.0,422459.0
2021-04-22,5450346.0,33400.0,102178.0,283.0,5981.0,30634.0,3112.0,13069.0,331139.0,73337864.0,0.092,10.9,19160096.0,13960147.0,5195890.0,476086.0
2021-04-23,5482686.0,32340.0,102510.0,332.0,5962.0,30438.0,3085.0,12957.0,377861.0,73715725.0,0.092,10.9,19641957.0,14258232.0,5383125.0,481861.0
2021-04-24,5515319.0,32633.0,102727.0,217.0,5958.0,30100.0,3074.0,12854.0,223674.0,73939399.0,0.092,10.9,19943937.0,14448554.0,5496106.0,301980.0
2021-04-25,5539824.0,24505.0,102872.0,145.0,5978.0,30287.0,3059.0,12624.0,49268.0,73988667.0,0.091,11.0,20052228.0,14517990.0,5535035.0,108291.0
2021-04-26,5545776.0,5952.0,103270.0,398.0,6001.0,30596.0,3027.0,12502.0,407447.0,74396114.0,0.089,11.2,20429375.0,14738775.0,5693715.0,377147.0
2021-04-27,5576093.0,30317.0,103617.0,347.0,5943.0,30281.0,2910.0,12207.0,360034.0,74756148.0,0.085,11.8,20901892.0,15023211.0,5890375.0,472517.0
2021-04-28,5607632.0,31539.0,103932.0,315.0,5879.0,29911.0,2783.0,11820.0,315329.0,75071477.0,0.081,12.3,21385536.0,15322566.0,6083156.0,483644.0
2021-04-29,5634170.0,26538.0,104238.0,306.0,5804.0,29487.0,2697.0,11653.0,387020.0,75458497.0,0.076,13.2,21939611.0,15679565.0,6294931.0,554075.0
2021-04-30,5658469.0,24299.0,104528.0,290.0,5675.0,28930.0,2584.0,11154.0,470591.0,75929088.0,0.07,14.3,22497311.0,16051644.0,6498652.0,557700.0
2021-05-01,5684139.0,25670.0,104720.0,192.0,5581.0,28603.0,2546.0,11032.0,69450.0,75998538.0,0.067,14.9,22717817.0,16219516.0,6553083.0,220506.0
2021-05-02,5694060.0,9921.0,104834.0,114.0,5585.0,28818.0,2501.0,10949.0,58017.0,76056555.0,0.067,14.9,22847442.0,16311280.0,6591339.0,129625.0
